date,Flow_cmd,Flow_In_cms
7/17/2019,4620357.919,53.4763648
7/18/2019,5239219.203,60.63911115
7/19/2019,4348469.979,50.32951364
7/20/2019,3840096.046,44.44555609
7/21/2019,3441769.081,39.83529029
7/22/2019,3954448.987,45.7690855
7/23/2019,5003467.184,57.91049981
7/24/2019,4758809.629,55.07881515
7/25/2019,5584602.273,64.63660039
7/26/2019,6958550.169,80.5387751
7/27/2019,6226559.231,72.06665777
7/28/2019,4918179.56,56.92337454
7/29/2019,5540466.051,64.12576447
7/30/2019,6713819.217,77.70624093
7/31/2019,5806702.401,67.20720372
8/1/2019,7459804.567,86.34033063
8/2/2019,9722813.55,112.5325642
8/3/2019,11879641.15,137.4958467
8/4/2019,13252218.97,153.382164
8/5/2019,14419455.69,166.8918483
8/6/2019,14676077,169.8620024
8/7/2019,13568340.99,157.0409837
8/8/2019,14620808.86,169.2223248
8/9/2019,14463249.4,167.3987199
8/10/2019,17249213.9,199.6436794
8/11/2019,17088938.74,197.7886428
8/12/2019,20247467.77,234.3456918
8/13/2019,25819568.04,298.8375931
8/14/2019,30488368.16,352.8746314
8/15/2019,33176445.17,383.986634
8/16/2019,36680650.86,424.5445702
8/17/2019,36117987.42,418.0322618
8/18/2019,37835874.9,437.9152188
8/19/2019,38840316.5,449.5407002
8/20/2019,36107834.13,417.9147469
8/21/2019,34217487.53,396.0357354
8/22/2019,32284570.52,373.6640107
8/23/2019,31437052.29,363.8547719
8/24/2019,30054296.72,347.8506565
8/25/2019,28966549.23,335.2609865
8/26/2019,27181478.78,314.6004489
8/27/2019,27386159.29,316.9694363
8/28/2019,26726782.72,309.337763
8/29/2019,25039648.69,289.8107487
8/30/2019,26284833.31,304.2226078
8/31/2019,24266702.08,280.8646074
9/1/2019,21909255.28,253.5793435
9/2/2019,21805642.8,252.380125
9/3/2019,20251578.02,234.3932641
9/4/2019,18787375.95,217.4464809
9/5/2019,16314524.18,188.8255114
9/6/2019,16257396.64,188.164313
9/7/2019,14535496.77,168.2349163
9/8/2019,12820789.83,148.3887712
9/9/2019,11471821.48,132.7757115
9/10/2019,11220704.96,129.8692704
9/11/2019,9096661.47,105.2854337
9/12/2019,8176846.928,94.63943203
9/13/2019,7304862.937,84.54702474
9/14/2019,6907514.603,79.94808568
9/15/2019,6565507.807,75.98967369
9/16/2019,6287576.825,72.77287992
9/17/2019,5213383.366,60.34008525
9/18/2019,5120070.974,59.26008072
9/19/2019,4747017.135,54.94232795
9/20/2019,4442736.534,51.42056174
9/21/2019,3860206.897,44.67832057
9/22/2019,4187485.308,48.46626514
9/23/2019,3675514.909,42.54068182
9/24/2019,3694940.719,42.76551758
9/25/2019,3835692.21,44.39458576
9/26/2019,2853465.525,33.02622136
9/27/2019,1832876.536,21.2138488
9/28/2019,2069191.268,23.94897301
9/29/2019,1482184.397,17.15491201
9/30/2019,1324209.014,15.32649322
10/1/2019,1492924.864,17.27922296
10/2/2019,854906.8931,9.894755707
10/3/2019,1085154.118,12.55965414
10/4/2019,1273467.038,14.73920182
10/5/2019,837144.7547,9.689175401
10/6/2019,1155321.904,13.3717813
10/7/2019,1374804.197,15.91208561
10/8/2019,1588830.625,18.38924335
10/9/2019,1240120.213,14.3532432
10/10/2019,947118.3255,10.96201766
10/11/2019,935081.1738,10.82269877
10/12/2019,862662.5376,9.984520111
10/13/2019,1255313.447,14.52909082
10/14/2019,998349.6174,11.55497242
10/15/2019,848374.5364,9.819149727
10/16/2019,939900.9276,10.87848296
10/17/2019,952451.8602,11.02374838
10/18/2019,781167.1062,9.041285951
10/19/2019,5449453.44,63.07237778
10/20/2019,2234237.255,25.85922748
10/21/2019,1492411.083,17.27327643
10/22/2019,1344075.208,15.55642602
10/23/2019,1434892.092,16.60754736
10/24/2019,1507041.605,17.44261117
10/25/2019,1507408.591,17.4468587
10/26/2019,1825096.426,21.12380123
10/27/2019,3498651.963,40.49365697
10/28/2019,1770660.12,20.49375139
10/29/2019,1391171.787,16.10152531
10/30/2019,1051366.909,12.16859849
10/31/2019,844435.5498,9.773559604
11/1/2019,1226982.102,14.20118174
11/2/2019,1050119.156,12.1541569
11/3/2019,1907179.036,22.07383143
11/4/2019,881183.1145,10.19887864
11/5/2019,1165426.261,13.48872988
11/6/2019,1166869.741,13.50543682
11/7/2019,968061.0121,11.20440986
11/8/2019,333663.973,3.861851539
11/9/2019,378827.7576,4.384580528
11/10/2019,1654594.576,19.15040019
11/11/2019,1952611.943,22.59967527
11/12/2019,1037201.237,12.00464395
11/13/2019,828288.1512,9.586668416
11/14/2019,751832.6654,8.70176696
11/15/2019,915630.8982,10.59757984
11/16/2019,985725.2876,11.4088575
11/17/2019,579251.2263,6.704296601
11/18/2019,1066070.829,12.33878274
11/19/2019,1041898.662,12.05901229
11/20/2019,584193.3089,6.761496631
11/21/2019,672270.0286,7.780903109
11/22/2019,962262.6281,11.13729894
11/23/2019,1016576.605,11.76593293
11/24/2019,809009.1359,9.363531665
11/25/2019,981199.1228,11.35647133
11/26/2019,956929.0934,11.07556821
11/27/2019,918224.2683,10.6275957
11/28/2019,795919.9567,9.212036536
11/29/2019,894957.3348,10.35830249
11/30/2019,629626.2168,7.287340473
12/1/2019,971584.0809,11.24518612
12/2/2019,891850.1839,10.32234009
12/3/2019,974226.3825,11.27576832
12/4/2019,553415.3886,6.405270701
12/5/2019,765484.5569,8.859774964
12/6/2019,861928.5649,9.976025057
12/7/2019,1016723.4,11.76763194
12/8/2019,867873.7435,10.04483499
12/9/2019,905966.9248,10.4857283
12/10/2019,977357.9992,11.31201388
12/11/2019,587691.912,6.801989722
12/12/2019,2676969.565,30.98344404
12/13/2019,5575060.629,64.52616468
12/14/2019,4474175.03,51.78443322
12/15/2019,2699624.855,31.24565804
12/16/2019,1496252.207,17.31773388
12/17/2019,2367942.608,27.40674315
12/18/2019,3396580.831,39.31227813
12/19/2019,3264612.546,37.78486743
12/20/2019,2346290.415,27.15613906
12/21/2019,2114844.368,24.47736537
12/22/2019,2405937.926,27.84650378
12/23/2019,1789107.3,20.70726041
12/24/2019,2600954.463,30.10363962
12/25/2019,2620942.985,30.33498826
12/26/2019,2064909.761,23.89941853
12/27/2019,1715979.157,19.86086987
12/28/2019,5789356.181,67.00643728
12/29/2019,8381135.986,97.00388872
12/30/2019,8092097.551,93.65853647
12/31/2019,6879183.258,79.6201766
1/1/2020,5064289.052,58.61445662
1/2/2020,4161355.881,48.16384121
1/3/2020,3360567.239,38.89545415
1/4/2020,2984479.646,34.54258849
1/5/2020,2743198.365,31.74998108
1/6/2020,2409118.475,27.88331568
1/7/2020,1211054.895,14.01683907
1/8/2020,1216168.238,14.07602128
1/9/2020,851628.4819,9.856811133
1/10/2020,1154979.384,13.36781694
1/11/2020,1343439.098,15.54906364
1/12/2020,1681971.757,19.4672657
1/13/2020,1383342.745,16.0109114
1/14/2020,1492704.672,17.27667445
1/15/2020,1696333.155,19.63348559
1/16/2020,1878040.321,21.73657779
1/17/2020,2081619.872,24.09282259
1/18/2020,1441351.052,16.68230384
1/19/2020,2234017.063,25.85667897
1/20/2020,2063539.679,23.8835611
1/21/2020,1307841.424,15.13705352
1/22/2020,2055490.445,23.79039867
1/23/2020,1997261.947,23.11645772
1/24/2020,1686253.264,19.51682018
1/25/2020,2459566.862,28.46720906
1/26/2020,2280086.08,26.38988519
1/27/2020,1987793.7,23.00687153
1/28/2020,2037385.786,23.58085401
1/29/2020,1599815.75,18.51638599
1/30/2020,2069020.008,23.94699083
1/31/2020,2678413.045,31.00015098
2/1/2020,2647928.714,30.64732308
2/2/2020,2765437.737,32.00738122
2/3/2020,2843728.155,32.91352031
2/4/2020,2402683.981,27.80884237
2/5/2020,2698841.951,31.23659665
2/6/2020,3294191.644,38.1272181
2/7/2020,4961753.071,57.42769758
2/8/2020,3956871.097,45.79711917
2/9/2020,4042036.391,46.7828286
2/10/2020,3542347.802,40.99939586
2/11/2020,3646351.728,42.203145
2/12/2020,2946166.273,34.09914668
2/13/2020,2138062.37,24.74609224
2/14/2020,2912990.708,33.71517024
2/15/2020,2292930.602,26.53854863
2/16/2020,2541967.527,29.42092045
2/17/2020,2313188.247,26.77301212
2/18/2020,2636013.891,30.50942003
2/19/2020,2285615.341,26.45388126
2/20/2020,2063172.692,23.87931357
2/21/2020,2958619.342,34.24327942
2/22/2020,2517624.1,29.13916783
2/23/2020,2049447.404,23.72045606
2/24/2020,2542677.034,29.42913233
2/25/2020,2161255.906,25.01453595
2/26/2020,2274948.272,26.33041981
2/27/2020,2328136.824,26.94602806
2/28/2020,2692578.717,31.16410553
2/29/2020,2162846.18,25.0329419
3/1/2020,2174981.195,25.17339346
3/2/2020,2261051.723,26.16958012
3/3/2020,2564231.364,29.67860375
3/4/2020,2183495.278,25.27193609
3/5/2020,2317200.631,26.81945175
3/6/2020,2460325.301,28.47598728
3/7/2020,2234261.72,25.85951065
3/8/2020,2142343.877,24.79564673
3/9/2020,2139579.247,24.76364869
3/10/2020,2146087.138,24.8389715
3/11/2020,2034376.498,23.54602428
3/12/2020,2405815.598,27.84508794
3/13/2020,1901821.035,22.01181754
3/14/2020,2152668.426,24.91514382
3/15/2020,2153133.275,24.92052402
3/16/2020,1803713.356,20.87631199
3/17/2020,1818294.946,21.04508039
3/18/2020,1617895.943,18.72564749
3/19/2020,1208534.923,13.98767272
3/20/2020,1623351.806,18.78879406
3/21/2020,1617259.833,18.71828511
3/22/2020,1530284.073,17.71162121
3/23/2020,1231826.322,14.25724909
3/24/2020,1375562.635,15.92086383
3/25/2020,1351732.989,15.64505775
3/26/2020,1185659.441,13.7229102
3/27/2020,943008.0785,10.91444535
3/28/2020,868705.5792,10.05446272
3/29/2020,721641.9231,8.352337073
3/30/2020,707794.3055,8.192063721
3/31/2020,710705.7304,8.225760769
4/1/2020,643473.8344,7.447613824
4/2/2020,730645.3211,8.456543069
4/3/2020,352502.6047,4.079891258
4/4/2020,765973.872,8.865438334
4/5/2020,875555.9907,10.13374989
4/6/2020,1031060.332,11.93356866
4/7/2020,557941.5533,6.457656867
4/8/2020,723697.0466,8.376123224
4/9/2020,728810.3895,8.435305434
4/10/2020,764481.4609,8.848165057
4/11/2020,744957.7881,8.622196621
4/12/2020,332220.4934,3.8451446
4/13/2020,794770.0662,9.198727618
4/14/2020,622849.2026,7.208902807
4/15/2020,625711.696,7.242033518
4/16/2020,634445.9707,7.34312466
4/17/2020,860387.2223,9.958185444
4/18/2020,1620831.834,18.7596277
4/19/2020,1252010.57,14.49086308
4/20/2020,1271803.366,14.71994637
4/21/2020,1511641.167,17.49584684
4/22/2020,1447418.559,16.75252962
4/23/2020,934371.6669,10.81448689
4/24/2020,1477976.287,17.10620703
4/25/2020,2036578.416,23.57150945
4/26/2020,1948672.957,22.55408515
4/27/2020,2437670.011,28.21377328
4/28/2020,1890224.267,21.87759568
4/29/2020,1692785.62,19.59242616
4/30/2020,2456582.04,28.4326625
5/1/2020,2898776.104,33.55064936
5/2/2020,2352578.114,27.22891335
5/3/2020,1999194.742,23.13882803
5/4/2020,1903484.706,22.03107299
5/5/2020,1452972.285,16.81680886
5/6/2020,1289541.039,14.92524351
5/7/2020,1822967.905,21.09916557
5/8/2020,1347965.263,15.6014498
5/9/2020,1560621.609,18.06275011
5/10/2020,2556916.103,29.59393638
5/11/2020,1818001.357,21.04168237
5/12/2020,1281907.723,14.83689494
5/13/2020,1306275.616,15.11893074
5/14/2020,739648.7191,8.560749064
5/15/2020,832740.9187,9.638205077
5/16/2020,810207.9579,9.37740692
5/17/2020,587031.3366,6.794344173
5/18/2020,401360.7184,4.645378685
5/19/2020,1216486.293,14.07970247
5/20/2020,817400.89,9.460658449
5/21/2020,963926.2995,11.15655439
5/22/2020,904572.3767,10.46958769
5/23/2020,1181255.605,13.67193988
5/24/2020,1936317.75,22.41108507
5/25/2020,4424264.889,51.20676955
5/26/2020,7489285.802,86.68154863
5/27/2020,7459021.662,86.33126924
5/28/2020,8230622.658,95.26183632
5/29/2020,11111220.71,128.6020915
5/30/2020,9953060.774,115.1974627
5/31/2020,9074495.496,105.0288831
6/1/2020,6976972.882,80.75200095
6/2/2020,6627993.347,76.71288596
6/3/2020,10441054.73,120.8455409
6/4/2020,13250946.75,153.3674392
6/5/2020,18701501.15,216.4525596
6/6/2020,20952644.24,242.5074565
6/7/2020,19221129.33,222.4667746
6/8/2020,17307222.21,200.3150719
6/9/2020,16421806.52,190.0672051
6/10/2020,13254616.61,153.4099145
6/11/2020,12757399.06,147.6550817
6/12/2020,9934491.266,114.9825378
6/13/2020,8510682.161,98.50326575
6/14/2020,6786702.702,78.54979979
6/15/2020,6874045.449,79.56071122
6/16/2020,5820745.745,67.36974242
6/17/2020,5960665.401,68.98918288
6/18/2020,5658317.595,65.48978697
6/19/2020,8862989.04,102.5808917
6/20/2020,10098387.36,116.8794834
6/21/2020,9580324.99,110.8833911
6/22/2020,8406237.851,97.29441957
6/23/2020,8396451.549,97.18115218
6/24/2020,8734250.234,101.0908592
6/25/2020,7242964.576,83.83060852
6/26/2020,6773735.852,78.39972051
6/27/2020,5241078.601,60.66063195
6/28/2020,4922730.191,56.97604388
6/29/2020,4638193.455,53.68279462
6/30/2020,4559340.325,52.77014265
7/1/2020,4619477.152,53.46617074
7/2/2020,4072324.997,47.13339117
7/3/2020,3844450.95,44.49596007
7/4/2020,3667269.949,42.44525404
7/5/2020,4176622.512,48.34053834
7/6/2020,6592518.001,76.30229168
7/7/2020,8834021.585,102.2456202
7/8/2020,8566023.7,99.14379282
7/9/2020,8074824.727,93.45861953
7/10/2020,7146349.308,82.71237624
7/11/2020,6486140.896,75.07107519
7/12/2020,6340202.665,73.38197529
7/13/2020,7828405.638,90.60654674
7/14/2020,7738689.713,89.56816798
7/15/2020,8660828.502,100.2410706
7/16/2020,10708000.59,123.935192
7/17/2020,9100673.854,105.3318733
7/18/2020,10193094.3,117.9756285
7/19/2020,9896080.03,114.5379633
7/20/2020,11116407.45,128.6621232
7/21/2020,10286431.16,119.0559162
7/22/2020,11105128.73,128.5315826
7/23/2020,13349299.08,154.5057764
7/24/2020,14964112.34,173.1957447
7/25/2020,15017325.36,173.8116361
7/26/2020,16920100.56,195.8344972
7/27/2020,18708131.37,216.5292982
7/28/2020,20859111.66,241.4249034
7/29/2020,20468148.88,236.8998713
7/30/2020,21998090.43,254.6075282
7/31/2020,22116113.24,255.9735329
8/1/2020,19873973.55,230.022842
8/2/2020,19002723.53,219.9389297
8/3/2020,16522727.76,191.235275
8/4/2020,15187655.95,175.783055
8/5/2020,18087777.67,209.3492786
8/6/2020,22474976.94,260.1270479
8/7/2020,21770265.32,251.9706634
8/8/2020,25981188.82,300.708204
8/9/2020,24122403.05,279.1944797
8/10/2020,22599165.12,261.5644111
8/11/2020,18950880.59,219.3388957
8/12/2020,19357892.9,224.0496863
8/13/2020,18118139.67,209.7006907
8/14/2020,15951354.51,184.6221586
8/15/2020,14249908.01,164.9294908
8/16/2020,15573089.46,180.244091
8/17/2020,14449866.63,167.2438267
8/18/2020,12544693.78,145.1932151
8/19/2020,12759405.25,147.6783016
8/20/2020,12775356.93,147.8629274
8/21/2020,14516853.87,168.019142
8/22/2020,14770245.7,170.9519178
8/23/2020,13875655.35,160.5978628
8/24/2020,12362839.82,143.0884239
8/25/2020,11655559.3,134.9023067
8/26/2020,10711743.85,123.9785168
8/27/2020,11726705.72,135.7257606
8/28/2020,13330191.33,154.2846219
8/29/2020,12417594.18,143.7221549
8/30/2020,15209454.94,176.0353581
8/31/2020,17756389.01,205.5137617
9/1/2020,16356482.95,189.3111453
9/2/2020,15007587.99,173.6989351
9/3/2020,13742170.19,159.0528957
9/4/2020,13530198.88,156.5995241
9/5/2020,12314348.7,142.527184
9/6/2020,15024469.36,173.8943213
9/7/2020,17185578.47,198.9071582
9/8/2020,18906989.03,218.8308915
9/9/2020,17964445.8,207.9218264
9/10/2020,18022845.56,208.5977495
9/11/2020,18308042.87,211.8986443
9/12/2020,19764880.74,228.7601938
9/13/2020,19204590.48,222.2753527
9/14/2020,17940175.77,207.6409232
9/15/2020,17105159.53,197.9763835
9/16/2020,18217299.38,210.8483725
9/17/2020,19472147.98,225.3720831
9/18/2020,17920334.04,207.4112736
9/19/2020,17798396.72,205.999962
9/20/2020,17451252.11,201.9820846
9/21/2020,25119089,290.7301967
9/22/2020,23216533.99,268.7098841
9/23/2020,21423365.37,247.9556177
9/24/2020,18706320.9,216.5083438
9/25/2020,18986037.88,219.7458088
9/26/2020,23299228.24,269.6669935
9/27/2020,23904168.51,276.668617
9/28/2020,22449581.49,259.8331191
9/29/2020,22706007.07,262.8010077
9/30/2020,23035291.67,266.6121721
10/1/2020,22746228.77,263.2665367
10/2/2020,21089187.62,244.0878197
10/3/2020,23323082.35,269.9430828
10/4/2020,37932392.31,439.0323184
10/5/2020,34499675.56,399.3018004
10/6/2020,30886597.26,357.4837646
10/7/2020,29843059.39,345.40578
10/8/2020,25864927.55,299.3625874
10/9/2020,23605221.45,273.2085815
10/10/2020,22463062.12,259.9891449
10/11/2020,22785838.83,263.7249865
10/12/2020,20428636.69,236.4425543
10/13/2020,18858962.75,218.2750318
10/14/2020,17159571.37,198.6061502
10/15/2020,14417865.42,166.8734424
10/16/2020,13065300.6,151.2187569
10/17/2020,11877953.02,137.4763081
10/18/2020,11264229.54,130.3730271
10/19/2020,11540374.52,133.5691496
10/20/2020,13013017.28,150.6136259
10/21/2020,13271057.6,153.6002037
10/22/2020,12658068.1,146.5054178
10/23/2020,12860106.3,148.843823
10/24/2020,11482635.34,132.900872
10/25/2020,9312473.899,107.7832627
10/26/2020,11070803.28,128.1342972
10/27/2020,11287031.63,130.6369401
10/28/2020,9565425.345,110.7109415
10/29/2020,8892127.754,102.9181453
10/30/2020,7277020.907,84.22477902
10/31/2020,6974722.033,80.72594946
11/1/2020,5580614.355,64.59044393
11/2/2020,7393086.451,85.56813022
11/3/2020,6402712.67,74.10547072
11/4/2020,5883696.134,68.09833488
11/5/2020,5037743.707,58.30721883
11/6/2020,6094444.151,70.53754805
11/7/2020,6439240.043,74.52824124
11/8/2020,9969746.419,115.3905836
11/9/2020,19215453.27,222.4010795
11/10/2020,20578367.11,238.1755453
11/11/2020,21393296.96,247.6076037
11/12/2020,19672473.58,227.6906665
11/13/2020,14525000.96,168.1134371
11/14/2020,11709041.44,135.521313
11/15/2020,10718643.19,124.0583703
11/16/2020,10304462.42,119.2646113
11/17/2020,9958663.432,115.2623082
11/18/2020,9514242.984,110.1185531
11/19/2020,8321855.46,96.31777153
11/20/2020,6613509.619,76.54525022
11/21/2020,6756952.344,78.20546694
11/22/2020,8198376.792,94.88862028
11/23/2020,8540236.794,98.84533326
11/24/2020,7655897.597,88.60992589
11/25/2020,6600395.974,76.39347193
11/26/2020,5737537.711,66.40668647
11/27/2020,7239514.904,83.79068176
11/28/2020,7702896.313,89.15389251
11/29/2020,5954671.29,68.9198066
11/30/2020,6105918.591,70.67035406
12/1/2020,6457222.373,74.73637006
12/2/2020,6685928.255,77.38342888
12/3/2020,6146947.663,71.14522758
12/4/2020,6617546.469,76.59197302
12/5/2020,5341143.541,61.81879098
12/6/2020,5805038.73,67.18794826
12/7/2020,9205191.561,106.541569
12/8/2020,9690323.026,112.1565165
12/9/2020,7917314.194,91.63558095
12/10/2020,6529225.092,75.56973486
12/11/2020,5034489.762,58.26955743
12/12/2020,6286157.811,72.75645615
12/13/2020,5969766.662,69.09452155
12/14/2020,5767924.179,66.7583817
12/15/2020,6496881.363,75.19538615
12/16/2020,6737135.082,77.97610048
12/17/2020,6569006.41,76.03016678
12/18/2020,6353805.625,73.53941696
12/19/2020,6091434.864,70.50271833
12/20/2020,4632590.797,53.61794904
12/21/2020,6021267.077,69.69059117
12/22/2020,5690220.94,65.85903865
12/23/2020,5985180.088,69.27291768
12/24/2020,5063016.833,58.59973186
12/25/2020,5387114.695,62.35086453
12/26/2020,4230447.174,48.96350896
12/27/2020,3901235.969,45.15319408
12/28/2020,5224686.545,60.47090908
12/29/2020,3943463.863,45.64194286
12/30/2020,3769194.287,43.62493387
12/31/2020,3195986.102,36.99057988
1/1/2021,2932269.724,33.93830699
1/2/2021,3013814.087,34.88210748
1/3/2021,3360469.376,38.89432148
1/4/2021,3603071.807,41.70221999
1/5/2021,3068568.447,35.51583851
1/6/2021,2569002.187,29.7338216
1/7/2021,2026645.319,23.45654305
1/8/2021,3019954.991,34.95318277
1/9/2021,2739650.831,31.70892165
1/10/2021,2297065.315,26.5864041
1/11/2021,1992882.577,23.06577057
1/12/2021,2413546.776,27.93456917
1/13/2021,1945198.82,22.51387523
1/14/2021,2487457.824,28.79002111
1/15/2021,2610765.231,30.21719018
1/16/2021,2612526.766,30.2375783
1/17/2021,3015771.347,34.90476096
1/18/2021,2129474.89,24.64670011
1/19/2021,3396752.091,39.31426031
1/20/2021,2316442.193,26.81067353
1/21/2021,2386340.856,27.61968584
1/22/2021,2848107.525,32.96420746
1/23/2021,2433094.915,28.16082078
1/24/2021,2367967.074,27.40702632
1/25/2021,2759198.97,31.93517326
1/26/2021,2346168.086,27.15472322
1/27/2021,2278006.491,26.36581587
1/28/2021,2229001.583,25.79862943
1/29/2021,2605505.094,30.15630896
1/30/2021,2047636.938,23.69950159
1/31/2021,2015195.346,23.32402021
2/1/2021,2554885.446,29.5704334
2/2/2021,2243044.927,25.96116813
2/3/2021,2295572.904,26.56913083
2/4/2021,2177647.962,25.20425882
2/5/2021,2436495.655,28.20018119
2/6/2021,2271767.723,26.29360791
2/7/2021,2779334.286,32.16822091
2/8/2021,3549198.213,41.07868303
2/9/2021,2833281.277,32.79260737
2/10/2021,2634961.863,30.49724379
2/11/2021,2607437.888,30.17867926
2/12/2021,2824204.482,32.68755187
2/13/2021,2294300.684,26.55440607
2/14/2021,3348627.95,38.75726794
2/15/2021,5551304.38,64.2512081
2/16/2021,6372986.777,73.76142103
2/17/2021,6221739.477,72.01087358
2/18/2021,5673510.829,65.66563459
2/19/2021,4892514.983,56.62633082
2/20/2021,4224477.53,48.89441586
2/21/2021,4239719.696,49.07082981
2/22/2021,3446246.314,39.88711012
2/23/2021,3581297.285,41.45020005
2/24/2021,2762770.97,31.97651585
2/25/2021,2856376.95,33.05991841
2/26/2021,3398513.626,39.33464844
2/27/2021,2644943.892,30.61277652
2/28/2021,2516547.607,29.12670841
3/1/2021,2855251.525,33.04689266
3/2/2021,2562151.775,29.65453443
3/3/2021,2507201.688,29.01853806
3/4/2021,2750758.284,31.83748014
3/5/2021,2311940.494,26.75857053
3/6/2021,2372762.362,27.46252734
3/7/2021,2328895.262,26.95480628
3/8/2021,2833477.003,32.79487272
3/9/2021,2346730.798,27.16123609
3/10/2021,2197196.101,25.43051043
3/11/2021,2266947.97,26.23782372
3/12/2021,2243974.625,25.97192853
3/13/2021,2234041.529,25.85696214
3/14/2021,2202578.567,25.49280749
3/15/2021,2253369.475,26.08066522
3/16/2021,2273113.34,26.30918218
3/17/2021,2140680.206,24.77639127
3/18/2021,2148313.521,24.86473983
3/19/2021,2154185.303,24.93270026
3/20/2021,2126123.081,24.60790603
3/21/2021,2100164.915,24.30746429
3/22/2021,2028724.909,23.48061237
3/23/2021,1932036.243,22.36153059
3/24/2021,1596292.681,18.47560973
3/25/2021,1569135.692,18.16129274
3/26/2021,1672258.852,19.35484782
3/27/2021,1633138.109,18.90206144
3/28/2021,1721337.157,19.92288376
3/29/2021,2064787.432,23.89800269
3/30/2021,2080469.982,24.07951367
3/31/2021,1770855.846,20.49601674
4/1/2021,1908108.734,22.08459183
4/2/2021,1909576.68,22.10158194
4/3/2021,1983781.316,22.9604319
4/4/2021,1976979.836,22.88171106
4/5/2021,1897930.98,21.96679375
4/6/2021,1830283.166,21.18383294
4/7/2021,1669176.166,19.31916859
4/8/2021,1453828.587,16.82671976
4/9/2021,1591546.324,18.42067505
4/10/2021,1179787.66,13.65494977
4/11/2021,1619363.888,18.7426376
4/12/2021,1803884.616,20.87829417
4/13/2021,1598886.051,18.50562559
4/14/2021,2042205.54,23.63663819
4/15/2021,2220365.171,25.69867096
4/16/2021,1953737.368,22.61270102
4/17/2021,2186798.155,25.31016383
4/18/2021,2546811.746,29.47698781
4/19/2021,4537149.885,52.51330885
4/20/2021,4984163.703,57.68707989
4/21/2021,4199375.665,48.60388501
4/22/2021,4080839.08,47.23193379
4/23/2021,3907474.736,45.22540204
4/24/2021,3198897.527,37.02427693
4/25/2021,2819140.07,32.628936
4/26/2021,2985678.468,34.55646375
4/27/2021,2724457.597,31.53307404
4/28/2021,2772557.272,32.08978324
4/29/2021,2587522.763,29.94818013
4/30/2021,2445034.204,28.29900699
5/1/2021,1929883.257,22.33661177
5/2/2021,2140117.493,24.76987839
5/3/2021,2216426.185,25.65308084
5/4/2021,2371636.937,27.44950159
5/5/2021,2661458.276,30.80391524
5/6/2021,1847947.442,21.38828057
5/7/2021,1824240.125,21.11389033
5/8/2021,1881074.074,21.77169068
5/9/2021,1969346.52,22.7933625
5/10/2021,1565172.24,18.11541944
5/11/2021,1428726.722,16.53618891
5/12/2021,1411943.213,16.34193534
5/13/2021,1214357.772,14.05506681
5/14/2021,1465792.341,16.96518913
5/15/2021,1125693.875,13.02886429
5/16/2021,1289956.957,14.93005737
5/17/2021,1146318.506,13.26757531
5/18/2021,1181035.413,13.66939136
5/19/2021,1131810.313,13.09965641
5/20/2021,822636.5617,9.521256501
5/21/2021,890553.4988,10.30733216
5/22/2021,739355.1301,8.557351043
5/23/2021,625515.9699,7.23976817
5/24/2021,589233.2546,6.819829335
5/25/2021,551727.2514,6.385732077
5/26/2021,793693.573,9.186268206
5/27/2021,519750.509,6.015630892
5/28/2021,590603.3369,6.835686769
5/29/2021,691084.1945,7.998659659
5/30/2021,697714.4143,8.075398313
5/31/2021,740553.9521,8.571226297
6/1/2021,777570.6401,8.999660186
6/2/2021,1336392.961,15.46751112
6/3/2021,1129363.738,13.07133956
6/4/2021,2045679.677,23.67684812
6/5/2021,1429876.612,16.54949783
6/6/2021,1034607.867,11.97462809
6/7/2021,864473.0035,10.00547458
6/8/2021,666275.9185,7.711526835
6/9/2021,656832.1369,7.602223807
6/10/2021,578076.8701,6.690704515
6/11/2021,616610.4349,7.136694849
6/12/2021,633565.2035,7.332930596
6/13/2021,558920.1835,6.468983606
6/14/2021,658593.6713,7.622611936
6/15/2021,580180.925,6.715057003
6/16/2021,650935.8898,7.533980206
6/17/2021,704662.6888,8.155818158
6/18/2021,745765.158,8.631541181
6/19/2021,624904.326,7.232688959
6/20/2021,571030.7325,6.609151996
6/21/2021,1078132.446,12.47838479
6/22/2021,989835.5345,11.4564298
6/23/2021,1453290.34,16.82049005
6/24/2021,1910702.104,22.11460769
6/25/2021,1602849.503,18.55149888
6/26/2021,1794661.026,20.77153965
6/27/2021,1753118.173,20.2907196
6/28/2021,2615560.519,30.27269119
6/29/2021,2311304.384,26.75120815
6/30/2021,3337569.429,38.62927579
7/1/2021,4004726.114,46.35099669
7/2/2021,5289618.66,61.22243819
7/3/2021,9123206.815,105.5926715
7/4/2021,8598612.086,99.52097322
7/5/2021,7633780.554,88.35394159
7/6/2021,13286544.42,153.7794493
7/7/2021,11156311.09,129.123971
7/8/2021,10240924.85,118.5292228
7/9/2021,10717737.96,124.0478931
7/10/2021,9645697.488,111.6400172
7/11/2021,8918257.181,103.2205692
7/12/2021,8924862.935,103.2970247
7/13/2021,9573841.565,110.8083514
7/14/2021,8952607.102,103.6181378
7/15/2021,7392621.602,85.56275002
7/16/2021,6394125.19,74.00607859
7/17/2021,6732388.725,77.9211658
7/18/2021,6472073.087,74.90825332
7/19/2021,6123582.866,70.87480169
7/20/2021,6741808.041,78.03018566
7/21/2021,6662074.144,77.10733963
7/22/2021,6141418.402,71.0812315
