date,Mean_NO,NO
4/27/2020,0.231510204,231.5102041
4/28/2020,0.230056122,230.0561224
4/29/2020,0.228602041,228.6020408
4/30/2020,0.227147959,227.1479592
5/1/2020,0.225693878,225.6938776
5/2/2020,0.224239796,224.2397959
5/3/2020,0.222785714,222.7857143
5/4/2020,0.221331633,221.3316327
5/5/2020,0.219877551,219.877551
5/6/2020,0.220617687,220.6176871
5/7/2020,0.221616327,221.6163265
5/8/2020,0.222614966,222.614966
5/9/2020,0.223613605,223.6136054
5/10/2020,0.224612245,224.6122449
5/11/2020,0.225610884,225.6108844
5/12/2020,0.226609524,226.6095238
5/13/2020,0.227608163,227.6081633
5/14/2020,0.228606803,228.6068027
5/15/2020,0.229605442,229.6054422
5/16/2020,0.230604082,230.6040816
5/17/2020,0.231602721,231.6027211
5/18/2020,0.232601361,232.6013605
5/19/2020,0.2336,233.6
5/20/2020,0.234598639,234.5986395
5/21/2020,0.227915228,227.9152276
5/22/2020,0.220905808,220.9058085
5/23/2020,0.213896389,213.8963893
5/24/2020,0.20688697,206.8869702
5/25/2020,0.199877551,199.877551
5/26/2020,0.192868132,192.8681319
5/27/2020,0.185858713,185.8587127
5/28/2020,0.178849294,178.8492936
5/29/2020,0.171839874,171.8398744
5/30/2020,0.164830455,164.8304553
5/31/2020,0.157821036,157.8210361
6/1/2020,0.150811617,150.811617
6/2/2020,0.143802198,143.8021978
6/3/2020,0.14064898,140.6489796
6/4/2020,0.13627619,136.2761905
6/5/2020,0.131903401,131.9034014
6/6/2020,0.127530612,127.5306122
6/7/2020,0.123157823,123.1578231
6/8/2020,0.118785034,118.785034
6/9/2020,0.114412245,114.4122449
6/10/2020,0.110039456,110.0394558
6/11/2020,0.105666667,105.6666667
6/12/2020,0.101293878,101.2938776
6/13/2020,0.096921088,96.92108844
6/14/2020,0.092548299,92.54829932
6/15/2020,0.08817551,88.1755102
6/16/2020,0.083802721,83.80272109
6/17/2020,0.079429932,79.42993197
6/18/2020,0.075057143,75.05714286
6/19/2020,0.070684354,70.68435374
6/20/2020,0.066311565,66.31156463
6/21/2020,0.061938776,61.93877551
6/22/2020,0.057565986,57.56598639
6/23/2020,0.053193197,53.19319728
6/24/2020,0.050483673,50.48367347
6/25/2020,0.049889796,49.88979592
6/26/2020,0.049295918,49.29591837
6/27/2020,0.048702041,48.70204082
6/28/2020,0.048108163,48.10816327
6/29/2020,0.047514286,47.51428571
6/30/2020,0.046920408,46.92040816
7/1/2020,0.046326531,46.32653061
7/2/2020,0.045732653,45.73265306
7/3/2020,0.045138776,45.13877551
7/4/2020,0.044544898,44.54489796
7/5/2020,0.04395102,43.95102041
7/6/2020,0.043357143,43.35714286
7/7/2020,0.042763265,42.76326531
7/8/2020,0.043704082,43.70408163
7/9/2020,0.047510204,47.51020408
7/10/2020,0.051316327,51.31632653
7/11/2020,0.055122449,55.12244898
7/12/2020,0.058928571,58.92857143
7/13/2020,0.062734694,62.73469388
7/14/2020,0.066540816,66.54081633
7/15/2020,0.070346939,70.34693878
7/16/2020,0.074153061,74.15306122
7/17/2020,0.077959184,77.95918367
7/18/2020,0.081765306,81.76530612
7/19/2020,0.085571429,85.57142857
7/20/2020,0.089377551,89.37755102
7/21/2020,0.093183673,93.18367347
7/22/2020,0.093884994,93.884994
7/23/2020,0.093484274,93.48427371
7/24/2020,0.093083553,93.08355342
7/25/2020,0.092682833,92.68283313
7/26/2020,0.092282113,92.28211285
7/27/2020,0.091881393,91.88139256
7/28/2020,0.091480672,91.48067227
7/29/2020,0.091079952,91.07995198
7/30/2020,0.090679232,90.67923169
7/31/2020,0.090278511,90.2785114
8/1/2020,0.089877791,89.87779112
8/2/2020,0.089477071,89.47707083
8/3/2020,0.089076351,89.07635054
8/4/2020,0.08867563,88.67563025
8/5/2020,0.090227291,90.22729092
8/6/2020,0.089969428,89.96942777
8/7/2020,0.089711565,89.71156463
8/8/2020,0.089453701,89.45370148
8/9/2020,0.089195838,89.19583834
8/10/2020,0.088937975,88.93797519
8/11/2020,0.088680112,88.68011204
8/12/2020,0.088422249,88.4222489
8/13/2020,0.088164386,88.16438575
8/14/2020,0.087906523,87.90652261
8/15/2020,0.087648659,87.64865946
8/16/2020,0.087390796,87.39079632
8/17/2020,0.087132933,87.13293317
8/18/2020,0.08687507,86.87507003
8/19/2020,0.086617207,86.61720688
8/20/2020,0.086359344,86.35934374
8/21/2020,0.086101481,86.10148059
8/22/2020,0.085843617,85.84361745
8/23/2020,0.085585754,85.5857543
8/24/2020,0.085327891,85.32789116
8/25/2020,0.085070028,85.07002801
8/26/2020,0.084480192,84.48019208
8/27/2020,0.083628451,83.62845138
8/28/2020,0.082776711,82.77671068
8/29/2020,0.08192497,81.92496999
8/30/2020,0.081073229,81.07322929
8/31/2020,0.080221489,80.2214886
9/1/2020,0.079369748,79.3697479
9/2/2020,0.078518007,78.5180072
9/3/2020,0.077666267,77.66626651
9/4/2020,0.076814526,76.81452581
9/5/2020,0.075962785,75.96278511
9/6/2020,0.075111044,75.11104442
9/7/2020,0.074259304,74.25930372
9/8/2020,0.073407563,73.40756303
9/9/2020,0.072452421,72.45242097
9/10/2020,0.07474966,74.74965986
9/11/2020,0.077046899,77.04689876
9/12/2020,0.079344138,79.34413766
9/13/2020,0.081641377,81.64137655
9/14/2020,0.083938615,83.93861545
9/15/2020,0.086235854,86.23585434
9/16/2020,0.088533093,88.53309324
9/17/2020,0.090830332,90.83033213
9/18/2020,0.093127571,93.12757103
9/19/2020,0.09542481,95.42480992
9/20/2020,0.097722049,97.72204882
9/21/2020,0.100019288,100.0192877
9/22/2020,0.102316527,102.3165266
9/23/2020,0.104613766,104.6137655
9/24/2020,0.109540308,109.5403084
9/25/2020,0.114879306,114.8793056
9/26/2020,0.120218303,120.2183027
9/27/2020,0.1255573,125.5572998
9/28/2020,0.130896297,130.896297
9/29/2020,0.136235294,136.2352941
9/30/2020,0.141574291,141.5742913
10/1/2020,0.146913288,146.9132884
10/2/2020,0.152252286,152.2522855
10/3/2020,0.157591283,157.5912827
10/4/2020,0.16293028,162.9302798
10/5/2020,0.168269277,168.2692769
10/6/2020,0.173608274,173.6082741
10/7/2020,0.176746539,176.7465386
10/8/2020,0.173539016,173.5390156
10/9/2020,0.170331493,170.3314926
10/10/2020,0.16712397,167.1239696
10/11/2020,0.163916447,163.9164466
10/12/2020,0.160708924,160.7089236
10/13/2020,0.157501401,157.5014006
10/14/2020,0.154293878,154.2938776
10/15/2020,0.151086355,151.0863545
10/16/2020,0.147878832,147.8788315
10/17/2020,0.144671309,144.6713085
10/18/2020,0.141463786,141.4637855
10/19/2020,0.138256263,138.2562625
10/20/2020,0.135048739,135.0487395
10/21/2020,0.131841216,131.8412165
10/22/2020,0.130561736,130.5617358
10/23/2020,0.136776243,136.7762426
10/24/2020,0.142990749,142.9907494
10/25/2020,0.149205256,149.2052562
10/26/2020,0.155419763,155.4197631
10/27/2020,0.16163427,161.6342699
10/28/2020,0.167848777,167.8487767
10/29/2020,0.174063283,174.0632835
10/30/2020,0.18027779,180.2777903
10/31/2020,0.186492297,186.4922971
11/1/2020,0.192706804,192.7068039
11/2/2020,0.198921311,198.9213107
11/3/2020,0.205135818,205.1358176
11/4/2020,0.211350324,211.3503244
11/5/2020,0.217564831,217.5648312
11/6/2020,0.223779338,223.779338
11/7/2020,0.229993845,229.9938448
11/8/2020,0.236208352,236.2083516
11/9/2020,0.242422858,242.4228584
11/10/2020,0.248637365,248.6373652
11/11/2020,0.254851872,254.8518721
11/12/2020,0.261066379,261.0663789
11/13/2020,0.267280886,267.2808857
11/14/2020,0.273495393,273.4953925
11/15/2020,0.279709899,279.7098993
11/16/2020,0.285924406,285.9244061
11/17/2020,0.292138913,292.1389129
11/18/2020,0.296518275,296.5182746
11/19/2020,0.29631846,296.3184601
11/20/2020,0.296118646,296.1186456
11/21/2020,0.295918831,295.9188312
11/22/2020,0.295719017,295.7190167
11/23/2020,0.295519202,295.5192022
11/24/2020,0.295319388,295.3193878
11/25/2020,0.295119573,295.1195733
11/26/2020,0.294919759,294.9197588
11/27/2020,0.294719944,294.7199443
11/28/2020,0.29452013,294.5201299
11/29/2020,0.294320315,294.3203154
11/30/2020,0.294120501,294.1205009
12/1/2020,0.293920686,293.9206865
12/2/2020,0.293720872,293.720872
12/3/2020,0.293521058,293.5210575
12/4/2020,0.293321243,293.321243
12/5/2020,0.293121429,293.1214286
12/6/2020,0.292921614,292.9216141
12/7/2020,0.2927218,292.7217996
12/8/2020,0.292521985,292.5219852
12/9/2020,0.292322171,292.3221707
12/10/2020,0.292122356,292.1223562
12/11/2020,0.291922542,291.9225417
12/12/2020,0.291722727,291.7227273
12/13/2020,0.291522913,291.5229128
12/14/2020,0.291323098,291.3230983
12/15/2020,0.291123284,291.1232839
12/16/2020,0.294054422,294.0544218
12/17/2020,0.299020408,299.0204082
12/18/2020,0.303986395,303.9863946
12/19/2020,0.308952381,308.952381
12/20/2020,0.313918367,313.9183673
12/21/2020,0.318884354,318.8843537
12/22/2020,0.32385034,323.8503401
12/23/2020,0.328816327,328.8163265
12/24/2020,0.333782313,333.7823129
12/25/2020,0.338748299,338.7482993
12/26/2020,0.343714286,343.7142857
12/27/2020,0.348680272,348.6802721
12/28/2020,0.353646259,353.6462585
12/29/2020,0.358612245,358.6122449
12/30/2020,0.363578231,363.5782313
12/31/2020,0.368544218,368.5442177
1/1/2021,0.373510204,373.5102041
1/2/2021,0.37847619,378.4761905
1/3/2021,0.383442177,383.4421769
1/4/2021,0.388408163,388.4081633
1/5/2021,0.39337415,393.3741497
1/6/2021,0.392293878,392.2938776
1/7/2021,0.389314286,389.3142857
1/8/2021,0.386334694,386.3346939
1/9/2021,0.383355102,383.355102
1/10/2021,0.38037551,380.3755102
1/11/2021,0.377395918,377.3959184
1/12/2021,0.374416327,374.4163265
1/13/2021,0.371436735,371.4367347
1/14/2021,0.368457143,368.4571429
1/15/2021,0.365477551,365.477551
1/16/2021,0.362497959,362.4979592
1/17/2021,0.359518367,359.5183673
1/18/2021,0.356538776,356.5387755
1/19/2021,0.353559184,353.5591837
1/20/2021,0.350579592,350.5795918
1/21/2021,0.3476,347.6
1/22/2021,0.344620408,344.6204082
1/23/2021,0.341640816,341.6408163
1/24/2021,0.338661224,338.6612245
1/25/2021,0.335681633,335.6816327
1/26/2021,0.332702041,332.7020408
1/27/2021,0.329722449,329.722449
1/28/2021,0.326742857,326.7428571
1/29/2021,0.323763265,323.7632653
1/30/2021,0.320783673,320.7836735
1/31/2021,0.317804082,317.8040816
2/1/2021,0.31482449,314.8244898
2/2/2021,0.311844898,311.844898
2/3/2021,0.308865306,308.8653061
2/4/2021,0.305885714,305.8857143
2/5/2021,0.302906122,302.9061224
2/6/2021,0.299926531,299.9265306
2/7/2021,0.296946939,296.9469388
2/8/2021,0.293967347,293.9673469
2/9/2021,0.290987755,290.9877551
2/10/2021,0.292571429,292.5714286
2/11/2021,0.295108374,295.1083744
2/12/2021,0.29764532,297.6453202
2/13/2021,0.300182266,300.182266
2/14/2021,0.302719212,302.7192118
2/15/2021,0.305256158,305.2561576
2/16/2021,0.307793103,307.7931034
2/17/2021,0.310330049,310.3300493
2/18/2021,0.312866995,312.8669951
2/19/2021,0.315403941,315.4039409
2/20/2021,0.317940887,317.9408867
2/21/2021,0.320477833,320.4778325
2/22/2021,0.323014778,323.0147783
2/23/2021,0.325551724,325.5517241
2/24/2021,0.32808867,328.08867
2/25/2021,0.330625616,330.6256158
2/26/2021,0.333162562,333.1625616
2/27/2021,0.335699507,335.6995074
2/28/2021,0.338236453,338.2364532
3/1/2021,0.340773399,340.773399
3/2/2021,0.343310345,343.3103448
3/3/2021,0.345847291,345.8472906
3/4/2021,0.348384236,348.3842365
3/5/2021,0.350921182,350.9211823
3/6/2021,0.353458128,353.4581281
3/7/2021,0.355995074,355.9950739
3/8/2021,0.35853202,358.5320197
3/9/2021,0.361068966,361.0689655
3/10/2021,0.363605911,363.6059113
3/11/2021,0.362772487,362.7724868
3/12/2021,0.361222222,361.2222222
3/13/2021,0.359671958,359.6719577
3/14/2021,0.358121693,358.1216931
3/15/2021,0.356571429,356.5714286
3/16/2021,0.355021164,355.021164
3/17/2021,0.353470899,353.4708995
3/18/2021,0.351920635,351.9206349
3/19/2021,0.35037037,350.3703704
3/20/2021,0.348820106,348.8201058
3/21/2021,0.347269841,347.2698413
3/22/2021,0.345719577,345.7195767
3/23/2021,0.344169312,344.1693122
3/24/2021,0.342619048,342.6190476
3/25/2021,0.341068783,341.0687831
3/26/2021,0.339518519,339.5185185
3/27/2021,0.337968254,337.968254
3/28/2021,0.336417989,336.4179894
3/29/2021,0.334867725,334.8677249
3/30/2021,0.33331746,333.3174603
3/31/2021,0.331767196,331.7671958
4/1/2021,0.330216931,330.2169312
4/2/2021,0.328666667,328.6666667
4/3/2021,0.327116402,327.1164021
4/4/2021,0.325566138,325.5661376
4/5/2021,0.324015873,324.015873
4/6/2021,0.322465608,322.4656085
4/7/2021,0.320260204,320.2602041
4/8/2021,0.316862245,316.8622449
4/9/2021,0.313464286,313.4642857
4/10/2021,0.310066327,310.0663265
4/11/2021,0.306668367,306.6683673
4/12/2021,0.303270408,303.2704082
4/13/2021,0.299872449,299.872449
4/14/2021,0.29647449,296.4744898
4/15/2021,0.293076531,293.0765306
4/16/2021,0.289678571,289.6785714
4/17/2021,0.286280612,286.2806122
4/18/2021,0.282882653,282.8826531
4/19/2021,0.279484694,279.4846939
4/20/2021,0.276086735,276.0867347
4/21/2021,0.272688776,272.6887755
4/22/2021,0.269290816,269.2908163
4/23/2021,0.265892857,265.8928571
4/24/2021,0.262494898,262.494898
4/25/2021,0.259096939,259.0969388
4/26/2021,0.25569898,255.6989796
4/27/2021,0.25230102,252.3010204
4/28/2021,0.248903061,248.9030612
4/29/2021,0.245505102,245.505102
4/30/2021,0.242107143,242.1071429
5/1/2021,0.238709184,238.7091837
5/2/2021,0.235311224,235.3112245
5/3/2021,0.231913265,231.9132653
5/4/2021,0.228515306,228.5153061
5/5/2021,0.224571429,224.5714286
5/6/2021,0.222265306,222.2653061
5/7/2021,0.219959184,219.9591837
5/8/2021,0.217653061,217.6530612
5/9/2021,0.215346939,215.3469388
5/10/2021,0.213040816,213.0408163
5/11/2021,0.210734694,210.7346939
5/12/2021,0.208428571,208.4285714
5/13/2021,0.206122449,206.122449
5/14/2021,0.203816327,203.8163265
5/15/2021,0.201510204,201.5102041
5/16/2021,0.199204082,199.2040816
5/17/2021,0.196897959,196.8979592
5/18/2021,0.194591837,194.5918367
5/19/2021,0.195741497,195.7414966
5/20/2021,0.196088435,196.0884354
5/21/2021,0.196435374,196.4353741
5/22/2021,0.196782313,196.7823129
5/23/2021,0.197129252,197.1292517
5/24/2021,0.19747619,197.4761905
5/25/2021,0.197823129,197.8231293
5/26/2021,0.198170068,198.170068
5/27/2021,0.198517007,198.5170068
5/28/2021,0.198863946,198.8639456
5/29/2021,0.199210884,199.2108844
5/30/2021,0.199557823,199.5578231
5/31/2021,0.199904762,199.9047619
6/1/2021,0.200251701,200.2517007
6/2/2021,0.200598639,200.5986395
6/3/2021,0.200945578,200.9455782
6/4/2021,0.201292517,201.292517
6/5/2021,0.201639456,201.6394558
6/6/2021,0.201986395,201.9863946
6/7/2021,0.202333333,202.3333333
6/8/2021,0.202680272,202.6802721
6/9/2021,0.198806122,198.8061224
6/10/2021,0.1945,194.5
6/11/2021,0.190193878,190.1938776
6/12/2021,0.185887755,185.8877551
6/13/2021,0.181581633,181.5816327
6/14/2021,0.17727551,177.2755102
6/15/2021,0.172969388,172.9693878
6/16/2021,0.168663265,168.6632653
6/17/2021,0.164357143,164.3571429
6/18/2021,0.16005102,160.0510204
6/19/2021,0.155744898,155.744898
6/20/2021,0.151438776,151.4387755
6/21/2021,0.147132653,147.1326531
6/22/2021,0.142826531,142.8265306
6/23/2021,0.140723214,140.7232143
6/24/2021,0.136160714,136.1607143
6/25/2021,0.131598214,131.5982143
6/26/2021,0.127035714,127.0357143
6/27/2021,0.122473214,122.4732143
6/28/2021,0.117910714,117.9107143
6/29/2021,0.113348214,113.3482143
6/30/2021,0.108785714,108.7857143
7/1/2021,0.104223214,104.2232143
7/2/2021,0.099660714,99.66071429
7/3/2021,0.095098214,95.09821429
7/4/2021,0.090535714,90.53571429
7/5/2021,0.085973214,85.97321429
7/6/2021,0.081410714,81.41071429
7/7/2021,0.076848214,76.84821429
7/8/2021,0.075163265,75.16326531
7/9/2021,0.073980377,73.98037677
7/10/2021,0.072797488,72.79748823
7/11/2021,0.0716146,71.61459969
7/12/2021,0.070431711,70.43171115
7/13/2021,0.069248823,69.24882261
7/14/2021,0.068065934,68.06593407
7/15/2021,0.066883046,66.88304553
7/16/2021,0.065700157,65.70015699
7/17/2021,0.064517268,64.51726845
7/18/2021,0.06333438,63.33437991
7/19/2021,0.062151491,62.15149137
7/20/2021,0.060968603,60.96860283
7/21/2021,0.06022449,60.2244898
7/22/2021,0.060674254,60.67425432
7/23/2021,0.061124019,61.12401884
7/24/2021,0.061573783,61.57378336
7/25/2021,0.062023548,62.02354788
7/26/2021,0.062473312,62.4733124
7/27/2021,0.062923077,62.92307692
7/28/2021,0.063372841,63.37284144
7/29/2021,0.063822606,63.82260597
7/30/2021,0.06427237,64.27237049
7/31/2021,0.064722135,64.72213501
8/1/2021,0.0651719,65.17189953
8/2/2021,0.065621664,65.62166405
8/3/2021,0.066071429,66.07142857
8/4/2021,0.066658163,66.65816327
8/5/2021,0.066812925,66.81292517
8/6/2021,0.066967687,66.96768707
8/7/2021,0.067122449,67.12244898
8/8/2021,0.067277211,67.27721088
8/9/2021,0.067431973,67.43197279
8/10/2021,0.067586735,67.58673469
8/11/2021,0.067741497,67.7414966
8/12/2021,0.067896259,67.8962585
8/13/2021,0.06805102,68.05102041
8/14/2021,0.068205782,68.20578231
8/15/2021,0.068360544,68.36054422
8/16/2021,0.068515306,68.51530612
8/17/2021,0.068670068,68.67006803
8/18/2021,0.06882483,68.82482993
8/19/2021,0.068979592,68.97959184
8/20/2021,0.069134354,69.13435374
8/21/2021,0.069289116,69.28911565
8/22/2021,0.069443878,69.44387755
8/23/2021,0.069598639,69.59863946
8/24/2021,0.069753401,69.75340136
8/25/2021,0.069052381,69.05238095
8/26/2021,0.067540476,67.54047619
8/27/2021,0.066028571,66.02857143
8/28/2021,0.064516667,64.51666667
8/29/2021,0.063004762,63.0047619
8/30/2021,0.061492857,61.49285714
8/31/2021,0.059980952,59.98095238
9/1/2021,0.058469048,58.46904762
9/2/2021,0.056957143,56.95714286
9/3/2021,0.055445238,55.4452381
9/4/2021,0.053933333,53.93333333
9/5/2021,0.052421429,52.42142857
9/6/2021,0.050909524,50.90952381
9/7/2021,0.049397619,49.39761905
9/8/2021,0.047885714,47.88571429
9/9/2021,0.047757021,47.75702076
9/10/2021,0.048503053,48.5030525
9/11/2021,0.049249084,49.24908425
9/12/2021,0.049995116,49.995116
9/13/2021,0.050741148,50.74114774
9/14/2021,0.051487179,51.48717949
9/15/2021,0.052233211,52.23321123
9/16/2021,0.052979243,52.97924298
9/17/2021,0.053725275,53.72527473
9/18/2021,0.054471306,54.47130647
9/19/2021,0.055217338,55.21733822
9/20/2021,0.05596337,55.96336996
9/21/2021,0.056709402,56.70940171
9/22/2021,0.057015873,57.01587302
9/23/2021,0.057522109,57.52210884
9/24/2021,0.058028345,58.02834467
9/25/2021,0.05853458,58.5345805
9/26/2021,0.059040816,59.04081633
9/27/2021,0.059547052,59.54705215
9/28/2021,0.060053288,60.05328798
9/29/2021,0.060559524,60.55952381
9/30/2021,0.06106576,61.06575964
10/1/2021,0.061571995,61.57199546
10/2/2021,0.062078231,62.07823129
10/3/2021,0.062584467,62.58446712
10/4/2021,0.063090703,63.09070295
10/5/2021,0.063596939,63.59693878
10/6/2021,0.063790249,63.79024943
10/7/2021,0.063330499,63.33049887
10/8/2021,0.062870748,62.8707483
10/9/2021,0.062410998,62.41099773
10/10/2021,0.061951247,61.95124717
10/11/2021,0.061491497,61.4914966
10/12/2021,0.061031746,61.03174603
10/13/2021,0.060571995,60.57199546
10/14/2021,0.060112245,60.1122449
10/15/2021,0.059652494,59.65249433
10/16/2021,0.059192744,59.19274376
10/17/2021,0.058732993,58.7329932
10/18/2021,0.058273243,58.27324263
10/19/2021,0.057813492,57.81349206
10/20/2021,0.057996599,57.99659864
10/21/2021,0.060858277,60.85827664
10/22/2021,0.063719955,63.71995465
10/23/2021,0.066581633,66.58163265
10/24/2021,0.069443311,69.44331066
10/25/2021,0.072304989,72.30498866
10/26/2021,0.075166667,75.16666667
10/27/2021,0.078028345,78.02834467
10/28/2021,0.080890023,80.89002268
10/29/2021,0.083751701,83.75170068
10/30/2021,0.086613379,86.61337868
10/31/2021,0.089475057,89.47505669
11/1/2021,0.092336735,92.33673469
11/2/2021,0.095198413,95.1984127
11/3/2021,0.09878458,98.7845805
11/4/2021,0.100417687,100.4176871
11/5/2021,0.102050794,102.0507937
11/6/2021,0.1036839,103.6839002
11/7/2021,0.105317007,105.3170068
11/8/2021,0.106950113,106.9501134
11/9/2021,0.10858322,108.58322
11/10/2021,0.110216327,110.2163265
11/11/2021,0.111849433,111.8494331
11/12/2021,0.11348254,113.4825397
11/13/2021,0.115115646,115.1156463
11/14/2021,0.116748753,116.7487528
11/15/2021,0.118381859,118.3818594
11/16/2021,0.120014966,120.014966
11/17/2021,0.121648073,121.6480726
11/18/2021,0.123281179,123.2811791
11/19/2021,0.124914286,124.9142857
11/20/2021,0.126547392,126.5473923
11/21/2021,0.128180499,128.1804989
11/22/2021,0.129813605,129.8136054
11/23/2021,0.131446712,131.446712
11/24/2021,0.133079819,133.0798186
11/25/2021,0.134712925,134.7129252
11/26/2021,0.136346032,136.3460317
11/27/2021,0.137979138,137.9791383
11/28/2021,0.139612245,139.6122449
11/29/2021,0.141245351,141.2453515
11/30/2021,0.142878458,142.878458
12/1/2021,0.144511565,144.5115646
12/2/2021,0.146144671,146.1446712
12/3/2021,0.147777778,147.7777778
12/4/2021,0.149410884,149.4108844
12/5/2021,0.151043991,151.0439909
12/6/2021,0.152677098,152.6770975
12/7/2021,0.154310204,154.3102041
12/8/2021,0.155155329,155.1553288
12/9/2021,0.156943311,156.9433107
12/10/2021,0.158731293,158.7312925
12/11/2021,0.160519274,160.5192744
12/12/2021,0.162307256,162.3072562
12/13/2021,0.164095238,164.0952381
12/14/2021,0.16588322,165.88322
12/15/2021,0.167671202,167.6712018
12/16/2021,0.169459184,169.4591837
12/17/2021,0.171247166,171.2471655
12/18/2021,0.173035147,173.0351474
12/19/2021,0.174823129,174.8231293
12/20/2021,0.176611111,176.6111111
12/21/2021,0.178399093,178.399093
12/22/2021,0.180187075,180.1870748
12/23/2021,0.181975057,181.9750567
12/24/2021,0.183763039,183.7630385
12/25/2021,0.18555102,185.5510204
12/26/2021,0.187339002,187.3390023
12/27/2021,0.189126984,189.1269841
12/28/2021,0.190914966,190.914966
12/29/2021,0.192702948,192.7029478
12/30/2021,0.19449093,194.4909297
12/31/2021,0.196278912,196.2789116
1/1/2022,0.198066893,198.0668934
1/2/2022,0.199854875,199.8548753
1/3/2022,0.201642857,201.6428571
1/4/2022,0.203430839,203.430839
1/5/2022,0.205716623,205.7166231
1/6/2022,0.206781999,206.781999
1/7/2022,0.207847375,207.8473748
1/8/2022,0.208912751,208.9127507
1/9/2022,0.209978127,209.9781266
1/10/2022,0.211043503,211.0435025
1/11/2022,0.212108878,212.1088784
1/12/2022,0.213174254,213.1742543
1/13/2022,0.21423963,214.2396302
1/14/2022,0.215305006,215.3050061
1/15/2022,0.216370382,216.370382
1/16/2022,0.217435758,217.4357579
1/17/2022,0.218501134,218.5011338
1/18/2022,0.21956651,219.5665097
1/19/2022,0.220631886,220.6318856
1/20/2022,0.221697261,221.6972615
1/21/2022,0.222762637,222.7626374
1/22/2022,0.223828013,223.8280133
1/23/2022,0.224893389,224.8933892
1/24/2022,0.225958765,225.958765
1/25/2022,0.227024141,227.0241409
1/26/2022,0.228089517,228.0895168
1/27/2022,0.229154893,229.1548927
1/28/2022,0.230220269,230.2202686
1/29/2022,0.231285645,231.2856445
1/30/2022,0.23235102,232.3510204
1/31/2022,0.233416396,233.4163963
2/1/2022,0.234481772,234.4817722
2/2/2022,0.235547148,235.5471481
2/3/2022,0.236612524,236.612524
2/4/2022,0.2376779,237.6778999
2/5/2022,0.238743276,238.7432758
2/6/2022,0.239808652,239.8086517
2/7/2022,0.240874028,240.8740276
2/8/2022,0.241939403,241.9394035
2/9/2022,0.242131083,242.1310832
2/10/2022,0.241624804,241.6248038
2/11/2022,0.241118524,241.1185243
2/12/2022,0.240612245,240.6122449
2/13/2022,0.240105965,240.1059655
2/14/2022,0.239599686,239.599686
2/15/2022,0.239093407,239.0934066
2/16/2022,0.238587127,238.5871272
2/17/2022,0.238080848,238.0808477
2/18/2022,0.237574568,237.5745683
2/19/2022,0.237068289,237.0682889
2/20/2022,0.236562009,236.5620094
2/21/2022,0.23605573,236.05573
2/22/2022,0.235549451,235.5494505
2/23/2022,0.235043171,235.0431711
2/24/2022,0.234536892,234.5368917
2/25/2022,0.234030612,234.0306122
2/26/2022,0.233524333,233.5243328
2/27/2022,0.233018053,233.0180534
2/28/2022,0.232511774,232.5117739
3/1/2022,0.232005495,232.0054945
3/2/2022,0.231499215,231.4992151
3/3/2022,0.230992936,230.9929356
3/4/2022,0.230486656,230.4866562
3/5/2022,0.229980377,229.9803768
3/6/2022,0.229474097,229.4740973
3/7/2022,0.228967818,228.9678179
3/8/2022,0.228461538,228.4615385
3/9/2022,0.228771586,228.7715856
3/10/2022,0.231709184,231.7091837
3/11/2022,0.234646782,234.6467818
3/12/2022,0.23758438,237.5843799
3/13/2022,0.240521978,240.521978
3/14/2022,0.243459576,243.4595761
3/15/2022,0.246397174,246.3971743
3/16/2022,0.249334772,249.3347724
3/17/2022,0.25227237,252.2723705
3/18/2022,0.255209969,255.2099686
3/19/2022,0.258147567,258.1475667
3/20/2022,0.261085165,261.0851648
3/21/2022,0.264022763,264.022763
3/22/2022,0.266960361,266.9603611
3/23/2022,0.269897959,269.8979592
3/24/2022,0.272835557,272.8355573
3/25/2022,0.275773155,275.7731554
3/26/2022,0.278710754,278.7107535
3/27/2022,0.281648352,281.6483516
3/28/2022,0.28458595,284.5859498
3/29/2022,0.287523548,287.5235479
3/30/2022,0.290461146,290.461146
3/31/2022,0.293398744,293.3987441
4/1/2022,0.296336342,296.3363422
4/2/2022,0.29927394,299.2739403
4/3/2022,0.302211538,302.2115385
4/4/2022,0.305149137,305.1491366
4/5/2022,0.308086735,308.0867347
4/6/2022,0.308224846,308.2248458
4/7/2022,0.306067038,306.0670384
4/8/2022,0.303909231,303.9092311
4/9/2022,0.301751424,301.7514238
4/10/2022,0.299593617,299.5936165
4/11/2022,0.297435809,297.4358092
4/12/2022,0.295278002,295.2780019
4/13/2022,0.293120195,293.1201946
4/14/2022,0.290962387,290.9623873
4/15/2022,0.28880458,288.80458
4/16/2022,0.286646773,286.6467727
4/17/2022,0.284488965,284.4889654
4/18/2022,0.282331158,282.331158
4/19/2022,0.280173351,280.1733507
4/20/2022,0.278015543,278.0155434
4/21/2022,0.275857736,275.8577361
4/22/2022,0.273699929,273.6999288
4/23/2022,0.271542121,271.5421215
4/24/2022,0.269384314,269.3843142
4/25/2022,0.267226507,267.2265069
4/26/2022,0.2650687,265.0686996
4/27/2022,0.262910892,262.9108923
4/28/2022,0.260753085,260.753085
4/29/2022,0.258595278,258.5952776
4/30/2022,0.25643747,256.4374703
5/1/2022,0.254279663,254.279663
5/2/2022,0.252121856,252.1218557
5/3/2022,0.249964048,249.9640484
5/4/2022,0.247217466,247.2174656
5/5/2022,0.242337052,242.3370523
