date,Net_Inflow,LOSA_dmd_SFWMM,C44RO,C43RO,Cutback,Stage,Storage,S77_Q,S308_Q,S77EW,TotRegEW,TotRegSo
12/11/2021,989.0593249,1528.79,0,392.0000003,0,15.93815176,4397168.29,57.9999997,200,0,511.7429994,2001.180498
12/12/2021,940.3055333,1765.38,0,297.0000003,0,15.92389619,4390753.288,152.9999997,200,0,700.1754994,2005.414382
12/13/2021,1129.568625,1723.87,0,362.0000003,0,15.90560621,4382522.793,87.9999997,200,0,571.2479994,2010.604484
12/14/2021,1650.210723,1781.33,0,403.0000005,0,15.89141005,4376134.525,46.9999995,200,0,489.924499,2017.536322
12/15/2021,1423.539311,1435.94,0,240.0000004,0,15.88410556,4372847.502,209.9999996,200,0,813.2349992,2023.17
12/16/2021,1583.327979,1578.92,0,138.0000005,0,15.87891118,4370510.03,311.9999995,200,0,1015.551999,2023.17
12/17/2021,1718.739751,1657.73,276,484.0000003,0,15.86087149,4362392.169,0,0,300,0,2023.17
12/18/2021,1199.486085,2236.5,310,491.0000002,0,15.85359288,4359116.794,0,0,300,0,2023.17
12/19/2021,1284.775468,2093,310,503.0000004,0,15.84866315,4356898.418,0,0,300,0,2023.17
12/20/2021,1817.159732,1429.53,188,634.0000005,0,15.84680154,4356060.693,0,12,300,23.802,2023.17
12/21/2021,1221.363803,2030.21,0,110.0000006,0,15.84479673,4355158.526,339.9999994,200,0,1071.089999,2023.17
12/22/2021,1357.806982,2153.59,0,667.0000003,0,15.77193213,4322369.457,0,200,300,396.7,2023.17
12/23/2021,1002.507279,1768.65,0,183.0000005,0,15.74416499,4309874.244,266.9999995,200,0,926.294499,2023.17
12/24/2021,920.8674878,505.86,0,53.00000039,0,15.72526518,4301369.332,396.9999996,200,0,1184.149499,2023.17
12/25/2021,1030.196576,7,73.00000001,30.00000037,0,15.71896837,4298535.765,419.9999996,127,0,1084.974499,2023.17
12/26/2021,765.5416365,0,0,528.0000004,0,15.71417422,4296378.4,0,200,0,396.7,998.8067759
12/27/2021,907.181517,0,0,350.0000005,0,15.70641358,4292886.112,99.9999995,200,0,595.049999,595.05
12/28/2021,794.143332,0,0,78.00000038,0,15.70310762,4291398.429,371.9999996,200,0,1134.561999,595.05
12/29/2021,1073.277632,0,0,64.00000045,0,15.69235186,4286558.336,385.9999996,200,0,1162.330999,404.5683535
12/30/2021,767.6242843,0,0,169.0000003,0,15.67989554,4280952.993,280.9999997,200,0,954.0634994,0
12/31/2021,774.1697486,0,0,138.0000005,0,15.67386519,4278239.336,311.9999995,200,0,1015.551999,0
1/1/2022,827.5847042,0,0,130.0000004,0,15.66851082,4275829.867,319.9999996,200,0,1031.419999,0
1/2/2022,840.1400948,0,0,272.0000006,0,15.66532494,4274396.224,177.9999994,200,0,749.7629988,0
1/3/2022,1396.147535,0,0,434.0000002,0,15.63794955,4262077.297,15.9999998,200,0,428.4359996,0
1/4/2022,732.3382813,0,0,0,0,15.62351363,4255581.133,450,200,0,1289.275,0
1/5/2022,1324.920982,0,0,0,0,15.62161475,4254726.639,450,200,0,1289.275,0
1/6/2022,955.9154739,0,0,33.00000037,0,15.61183547,4250325.96,416.9999996,200,0,1223.819499,0
1/7/2022,1050.467681,0,0,6.000000456,0,15.5931733,4241927.987,443.9999995,200,0,1277.373999,0
1/8/2022,630.248873,0,0,450.0000005,0,15.57689141,4234601.134,0,200,0,396.7,0
1/9/2022,931.4592391,0,0,377.0000004,0,15.57672045,4234524.204,72.9999996,200,0,541.4954992,0
1/10/2022,718.6324757,0,0,375.0000004,0,15.56722177,4230249.798,74.9999996,200,0,545.4624992,0
1/11/2022,688.364662,0,0,658.0000005,0,15.53203092,4214413.912,0,200,0,396.7,0
1/12/2022,666.982812,0,0,0,0,15.54109095,4218490.93,450,200,0,1289.275,0
1/13/2022,632.8075545,0,0,224.0000006,0,15.52801071,4212604.82,225.9999994,200,0,844.9709988,0
1/14/2022,754.5135209,0,0,368.0000005,0,15.50182834,4200822.752,81.9999995,200,0,559.346999,0
1/15/2022,563.0884423,0,0,222.0000006,0,15.51459576,4206568.091,227.9999994,200,0,848.9379988,0
1/16/2022,1569.919695,5.37,0,693.0000002,0,15.55079177,4222856.295,0,200,0,396.7,0
1/17/2022,956.669194,34.24,0,1065,0,15.53666209,4216497.939,0,200,0,396.7,0
1/18/2022,867.9880702,201.91,0,591.0000005,0,15.52753106,4212388.977,0,200,0,396.7,56.42677438
1/19/2022,918.2691368,492.87,0,642.0000003,0,15.51975075,4208887.84,0,200,0,396.7,341.4500094
1/20/2022,711.432465,670.91,283,538.0000006,0,15.52051952,4209233.783,0,0,0,0,404.5683535
1/21/2022,1283.049846,701.33,236,622.0000005,0,15.52514019,4211313.086,0,0,0,0,595.05
1/22/2022,1483.460062,33.53,180,493.0000002,0,15.51125792,4205066.065,0,20,0,39.67,595.05
1/23/2022,1461.046805,3.8,0,400.0000002,0,15.50423388,4201905.244,49.9999998,200,0,495.8749996,595.05
1/24/2022,1516.564243,34.69,0,519.0000004,0,15.48976327,4195495.839,0,200,0,396.7,595.05
1/25/2022,2257.391793,29.69,0,522.0000003,0,15.49604641,4198260.421,0,200,0,396.7,595.05
1/26/2022,2080.208058,156.31,0,507.0000002,0,15.49592969,4198209.065,0,200,0,396.7,595.05
1/27/2022,1419.770711,279.28,0,232.0000004,0,15.50702431,4203160.942,217.9999996,200,0,829.1029992,595.05
1/28/2022,1736.412505,464.19,0,0,0,15.50118644,4200533.896,450,200,0,1289.275,595.05
1/29/2022,1753.847241,624.36,0,0,0,15.43577176,4171739.574,450,200,0,1289.275,595.05
1/30/2022,1816.782872,1045.72,0,0,0,15.43094691,4169616.638,450,200,0,1289.275,595.05
1/31/2022,1975.222778,1719.3,0,0,0,15.42142981,4165429.115,450,200,0,1289.275,573.9330009
2/1/2022,2155.937097,2125.75,0,110.0000007,0,15.41376946,4162058.561,339.9999993,200,0,1071.089999,556.3026833
2/2/2022,2332.605128,2826.44,0,0,0,15.41227301,4161400.125,450,200,0,1289.275,566.8564312
2/3/2022,2023.203015,2019.8,0,0,0,15.40436392,4157920.127,450,200,0,1289.275,574.4437061
2/4/2022,2565.207128,2476.81,0,72.00000045,0,15.40236443,4157040.351,377.9999996,200,0,1146.462999,570.5394168
2/5/2022,2051.070825,540.38,0,383.0000003,0,15.38662597,4150115.426,66.9999997,200,0,529.5944994,567.1070927
2/6/2022,2109.682482,436.42,0,26.00000052,0,15.38881538,4151078.768,423.9999995,200,0,1237.703999,562.3165599
2/7/2022,2128.862676,17.28,0,188.0000003,0,15.38049718,4147418.759,261.9999997,200,0,916.3769994,557.0460722
2/8/2022,2334.687776,70.63,0,432.0000006,0,15.36437253,4140323.915,17.9999994,200,0,432.4029988,551.3977461
2/9/2022,2314.595184,194.55,0,456.0000005,0,15.38261546,4148350.802,0,200,0,396.7,545.4991823
2/10/2022,2417.041618,312.61,0,240.0000002,0,15.37518336,4145080.68,209.9999998,200,0,813.2349996,540.3351089
2/11/2022,2501.854967,419.83,0,14.00000035,0,15.37997489,4147188.953,435.9999997,200,0,1261.505999,536.2704715
2/12/2022,2179.818124,561.48,0,877.0000002,0,15.38486181,4149339.199,0,200,0,396.7,532.5227169
2/13/2022,2269.570324,815.45,0,595.0000003,0,15.36505189,4140622.832,0,200,0,396.7,530.6372781
2/14/2022,2208.38015,901.96,0,191.0000006,0,15.32488062,4122947.471,258.9999994,200,0,910.4264988,529.1944465
2/15/2022,2122.277542,799.99,0,1.000000469,0,15.32972801,4125080.325,448.9999995,200,0,1287.291499,529.5756141
2/16/2022,2150.145352,323.95,0,141.0000003,0,15.33409897,4127003.549,308.9999997,200,0,1009.601499,531.553303
2/17/2022,2033.576584,129.9,0,132.0000003,0,15.33568472,4127701.278,317.9999997,200,0,1027.452999,532.9242231
2/18/2022,2284.585222,107.09,0,150.0000005,0,15.33171666,4125955.332,299.9999995,200,0,991.749999,536.3097565
2/19/2022,1896.816049,64.19,0,52.00000062,0,15.31765527,4119768.318,397.9999994,200,0,1186.132999,541.2185074
2/20/2022,2053.153472,10.43,0,291.0000004,0,15.30338547,4113489.606,158.9999996,200,0,712.0764992,547.3818366
2/21/2022,2052.97496,10.57,0,90.00000038,0,15.30770201,4115388.883,359.9999996,200,0,1110.759999,556.603465
2/22/2022,1854.72673,114.3,0,50.0000006,0,15.3019241,4112846.605,399.9999994,200,0,1190.099999,565.3403563
2/23/2022,1807.123354,268.15,0,0,0,15.29781156,4111037.086,450,200,0,1289.275,575.4032534
2/24/2022,1833.959757,270.95,0,0,0,15.29268382,4108780.881,450,200,0,1289.275,583.0709142
2/25/2022,1673.040509,205.82,0,0,0,15.28086284,4103579.65,450,200,0,1289.275,591.9420648
2/26/2022,1343.744151,139.09,0,0,0,15.26897316,4098348.192,450,200,0,1289.275,595.05
2/27/2022,925.9650161,251.51,0,0,0,15.25584454,4092571.599,450,200,0,1289.275,595.05
2/28/2022,1080.219791,470.04,0,180.0000005,0,15.23638653,4084010.073,269.9999995,200,0,932.244999,595.05
3/1/2022,935.7832125,476.92,0,138.0000004,0,15.21399955,4074159.802,311.9999996,200,0,1015.551999,595.05
3/2/2022,1006.553566,711.49,0,0,0,15.18527891,4061522.719,450,200,0,1289.275,595.05
3/3/2022,729.5415829,750.45,0,0,0,15.17486922,4056942.455,450,200,0,1289.275,595.05
3/4/2022,614.5595934,766.43,0,0,0,15.15027891,4046122.722,450,200,0,1289.275,595.05
3/5/2022,427.1014628,248.62,0,0,0,15.13572813,4039720.376,450,200,0,1289.275,595.05
3/6/2022,363.1145906,112.92,0,0,0,15.11917217,4032435.757,450,200,0,1289.275,595.05
3/7/2022,409.6667261,9.57,0,0,0,15.10922614,4028059.501,450,200,0,1289.275,595.05
3/8/2022,380.2319715,0,0,0,0,15.1092269,4028059.838,450,200,0,1289.275,595.05
3/9/2022,396.4171196,0,0,46.00000057,0,15.09717105,4022755.261,403.9999994,200,0,1198.033999,404.5683535
3/10/2022,791.7433285,0,0,0,0,15.09862093,4023393.208,450,200,0,1289.275,404.5683535
3/11/2022,521.8520172,0,116,0,0,15.09925812,4023673.574,450,84,0,1059.189,404.5683535
3/12/2022,578.5000355,4.31,60.00000001,0,0,15.05033872,4002149.038,450,140,0,1170.265,404.5683535
3/13/2022,670.6522389,6.7,0,456.0000003,0,14.98841179,3974785.305,0,200,0,396.7,595.05
3/14/2022,921.3236868,6.7,0,376.0000004,0,14.99504106,3977768.478,73.9999996,200,0,543.4789992,595.05
3/15/2022,1003.399842,4.8,0,0,0,15.02433035,3990705.356,450,200,0,1289.275,595.05
3/16/2022,1759.817498,7.31,0,0,0,15.07044105,4010994.064,450,200,0,1289.275,595.05
3/17/2022,1385.297932,38.06,0,346.0000003,0,15.0640319,4008174.037,103.9999997,200,0,602.9839994,595.05
3/18/2022,1359.334257,147.13,0,210.0000003,0,15.06913305,4010418.542,239.9999997,200,0,872.7399994,595.05
3/19/2022,1345.489608,808.61,0,310.0000004,0,15.0507563,4002332.773,139.9999996,200,0,674.3899992,595.05
3/20/2022,1447.083148,1211.75,0,10.0000006,0,15.02214644,3989744.434,439.9999994,200,0,1269.439999,595.05
3/21/2022,1450.058359,2681.15,0,0,0,14.98750628,3974377.828,450,200,0,1289.275,595.05
3/22/2022,1253.634926,2109.7,0,0,0,14.97015441,3966569.483,450,200,0,1289.275,595.05
3/23/2022,1328.233384,557.23,0,0,0,14.96642952,3964893.284,450,200,0,1289.275,595.05
3/24/2022,1432.207093,681.4,0,0,0,14.96091913,3962413.607,450,200,0,1289.275,595.05
3/25/2022,1696.881867,626.2,0,273.0000003,0,14.92332884,3945497.978,176.9999997,200,0,747.7794994,595.05
3/26/2022,1462.891436,210.02,0,0,0,14.90443053,3936993.737,450,200,0,1289.275,595.05
3/27/2022,1511.268368,0,0,0,0,14.87911084,3925599.88,450,200,0,1289.275,595.05
3/28/2022,1392.716125,0,0,0,0,14.87543896,3923947.534,450,200,0,1289.275,591.3807551
3/29/2022,1246.613428,0,0,0,0,14.8680437,3920619.664,450,200,0,1289.275,574.7998136
3/30/2022,1527.255168,0,0,0,0,14.87033654,3921651.445,450,200,0,1289.275,595.05
3/31/2022,1572.061847,0,0,0,0,14.85817788,3916180.045,450,200,0,1289.275,595.05
4/1/2022,1584.04203,0,0,353.0000005,0,14.82241126,3900085.067,2000,1800,0,7537.3,595.05
4/2/2022,1632.022266,0,0,0,0,14.79914888,3889616.998,2000,1800,0,7537.3,595.05
4/3/2022,1682.838871,0.68,0,0,0,14.80085557,3890385.006,1700,1500,0,6347.2,595.05
4/4/2022,1701.99923,1.78,0,0,0,14.79550516,3887977.323,1700,1500,0,6347.2,595.05
4/5/2022,1737.285233,2.36,0,173.0000003,0,14.79564745,3888041.354,1700,1500,0,6347.2,595.05
4/6/2022,1609.132976,1.02,0,280.0000003,0,14.77571116,3879070.023,2000,1800,0,7537.3,595.05
4/7/2022,1625.774323,6.42,0,282.0000003,0,14.74446631,3865009.841,1700,1500,0,6347.2,595.05
4/8/2022,1706.918246,29.92,0,0,0,14.6922832,3841527.439,1700,1500,0,6347.2,595.05
4/9/2022,1663.499999,68.64,0,0,0,14.62427761,3810924.926,1700,1500,0,6347.2,557.8036859
4/10/2022,1701.205841,711.86,0,0,0,14.59701763,3798657.933,1700,1500,0,6347.2,546.8081784
4/11/2022,1725.979431,1007.76,0,0,0,14.58439194,3792976.375,1700,1500,0,6347.2,544.4696605
4/12/2022,1886.561489,2307.28,0,0,0,14.54990299,3777456.348,1700,1500,0,6347.2,538.0112397
4/13/2022,1512.418782,3479.58,0,0,0,14.52070535,3764317.408,1700,1500,0,6347.2,535.9446298
4/14/2022,2156.908999,3932.45,0,0,0,14.48774762,3749412.917,1700,1500,0,6347.2,531.4454358
4/15/2022,2175.474316,2063.14,0,640.0000002,0,14.47256283,3742488.652,1700,1500,0,6347.2,526.4558753
4/16/2022,2693.042029,2899.71,0,1196,0,14.4532947,3733702.384,1700,1500,0,6347.2,519.8786914
4/17/2022,1995.751734,3334.47,0,1261,0,14.430867,3723475.352,1700,1500,0,6347.2,512.8897109
4/18/2022,2354.145656,4299.19,0,851.0000001,0,14.38967117,3704690.054,1700,1500,0,6347.2,509.3982473
4/19/2022,2436.221812,5905.58,0,1005,0,14.33379443,3679210.262,1700,1500,0,6347.2,520.9754033
4/20/2022,2561.755883,5901.07,0,873.0000002,0,14.28577054,3657311.366,1700,1500,0,6347.2,531.8881036
4/21/2022,2606.701405,6691.56,0,0,0,14.23932912,3636134.078,1700,1500,0,6347.2,539.5098814
4/22/2022,2579.051777,7370.39,0,0,0,14.19064236,3613932.915,1700,1500,0,6347.2,545.5218814
4/23/2022,2619.732829,7145.69,0,0,0,14.15184728,3596242.358,1700,1500,0,6347.2,542.1439752
4/24/2022,2801.557893,7136.16,0,63.00000051,0,14.11404799,3579005.884,1700,1500,0,6347.2,543.4174998
4/25/2022,2793.901684,7369.15,0,0,0,14.07590624,3561613.245,1700,1500,0,6347.2,561.9798832
4/26/2022,2790.490108,5337.24,0,0,0,14.04126795,3545818.187,1700,1500,0,6347.2,577.5218599
4/27/2022,2761.055354,5576.83,0,0,0,14.01294129,3532901.229,1700,1500,0,6347.2,595.05
4/28/2022,2773.9281,6270.52,0,0,0,13.96175867,3510938.641,1700,1500,0,6347.2,595.05
4/29/2022,3266.841231,6937.25,0,0,0,13.93349357,3499067.3,1400,1200,0,5157.1,595.05
4/30/2022,3324.639664,7418.72,0,0,0,13.90438819,3486843.039,1400,1200,0,5157.1,595.05
5/1/2022,3316.765273,8976.6,0,0,0,13.87151864,3473037.829,1400,1200,0,5157.1,2023.17
5/2/2022,3188.374999,8555.45,0,16.00000038,0,13.84462033,3461740.539,1400,1200,0,5157.1,2023.17
5/3/2022,2967.217644,8273.15,0,344,0,13.82098428,3451813.398,1400,1200,0,5157.1,2023.17
5/4/2022,3410.762107,9114.24,0,196.0000003,0,13.79269585,3439932.259,1400,1200,0,5157.1,2023.17
5/5/2022,2763.138001,8274.45,0,95.00000035,0,13.75728821,3425061.046,1400,1200,0,5157.1,2023.17
5/6/2022,2628.06342,6887.09,0,0,0,13.71604521,3407738.986,1400,1200,0,5157.1,2023.17
5/7/2022,2727.336295,2144.12,0,184.0000004,0,13.66936013,3388131.256,1400,1200,0,5157.1,2023.17
5/8/2022,2837.141417,1025.34,0,0,0,13.65775055,3383255.231,1400,1200,0,5157.1,2023.17
5/9/2022,2495.388842,738.88,0,0,0,13.63394016,3373254.867,1400,1200,0,5157.1,2023.17
5/10/2022,2188.525575,519.2,0,24.00000032,0,13.57924783,3350284.088,1400,1200,0,5157.1,2023.17
5/11/2022,2315.130722,656.4,0,0,0,13.53728183,3332658.369,1400,1200,0,5157.1,2023.17
5/12/2022,2470.992112,879.08,0,0,0,13.51884203,3324913.651,1400,1200,0,5157.1,2023.17
5/13/2022,2270.859582,76.72,0,0,0,13.5202312,3325497.102,1400,1200,0,5157.1,595.05
5/14/2022,2499.216947,49.22,0,0,0,13.51114345,3321680.249,1400,1200,0,5157.1,595.05
5/15/2022,2551.620331,53.44,0,55.00000024,0,13.49638862,3315490.442,1400,1200,0,5157.1,595.05
5/16/2022,2492.314457,117.31,0,0,0,13.47649823,3307176.26,1400,1200,0,5157.1,595.05
5/17/2022,2180.234654,388.12,0,0,0,13.46063902,3300547.111,1400,1200,0,5157.1,595.05
5/18/2022,2092.108902,317.43,0,0,0,13.44350149,3293383.623,1400,1200,0,5157.1,595.05
5/19/2022,1921.62931,199.57,0,0,0,13.43421663,3289502.552,1400,1200,0,5157.1,595.05
5/20/2022,1989.702138,497.1,0,244.0000002,0,13.46345991,3301726.242,1400,1200,0,5157.1,595.05
5/21/2022,2030.224513,831.26,0,572.0000001,0,13.47440399,3306300.868,1400,1200,0,5157.1,595.05
5/22/2022,1877.576351,1542.93,0,626.0000002,0,13.45680436,3298944.223,1400,1200,0,5157.1,2023.17
5/23/2022,1698.071952,1371.87,0,247.0000002,0,13.4262071,3286154.568,1400,1200,0,5157.1,2023.17
5/24/2022,1319.129238,2123.03,0,0,0,13.39286224,3272216.417,1400,1200,0,5157.1,2023.17
5/25/2022,1380.735942,3352.38,0,0,0,13.35607331,3256838.645,1400,1200,0,5157.1,2023.17
5/26/2022,1385.992148,3307.73,0,0,0,13.32306568,3243041.454,1400,1200,0,5157.1,2023.17
5/27/2022,1336.901166,4389.89,0,0,0,13.28541922,3227305.235,1400,1200,0,5157.1,382.2500137
5/28/2022,1215.453051,5343.91,0,0,0,13.26709797,3219646.952,1400,1200,0,5157.1,0
5/29/2022,1250.699384,5699.93,0,178.0000001,0,13.27509814,3222991.023,1400,1200,0,5157.1,0
5/30/2022,1222.573722,5835.09,0,687.0000001,0,13.2873161,3228098.131,1400,1200,0,5157.1,0
5/31/2022,1107.651237,7244.93,0,826,0,13.24859697,3211913.534,1400,1200,0,5157.1,0
6/1/2022,819.1152701,4385.93,0,952,0,13.22133663,3200518.71,1400,1200,0,5157.1,0
6/2/2022,637.3298752,3155.59,280,792,0,13.2202895,3200081.012,1400,920,0,4601.72,0
6/3/2022,1031.406495,3199.51,75,2400,0,13.25967171,3216542.774,1400,1125,0,5008.3375,0
6/4/2022,1789.49027,1831.31,185,3930,0,13.29923592,3233080.615,1400,1015,0,4790.1525,0
6/5/2022,1813.887,3841.27,0,3010,0,13.28843234,3228564.72,1400,1200,0,5157.1,0
6/6/2022,1677.285144,2771.19,0,2300,0,13.27966673,3224900.692,1400,1200,0,5157.1,0
6/7/2022,785.2970379,1273.74,0,1700,0,13.26428121,3218469.546,1400,1200,0,5157.1,0
6/8/2022,873.6013017,1433.16,0,4490,0,13.25405489,3214194.946,1400,1200,0,5157.1,0
6/9/2022,1468.524502,4115.39,55,3780,0,13.2542942,3214294.977,1400,1145,0,5048.0075,0
6/10/2022,1824.637429,4503.12,194,2780,0,13.31521255,3239758.845,1400,1006,0,4772.301,0
6/11/2022,3087.674022,5705.31,0,5690,0,13.40346914,3276650.1,1400,1200,0,5157.1,0
6/12/2022,3190.715498,6252.32,0,4610,0,13.39263755,3272122.494,1400,1200,0,5157.1,0
6/13/2022,1971.037647,7936.99,0,4060,0,13.36131014,3259027.637,1400,1200,0,5157.1,0
6/14/2022,1506.111335,8209.57,0,2840,0,13.32382949,3243360.726,1400,1200,0,5157.1,0
6/15/2022,1665.562812,8823.26,0,3110,0,13.28301301,3226299.44,1400,1200,0,5157.1,0
6/16/2022,1254.86468,4560.94,0,2060,0,13.24555272,3210641.037,1400,1200,0,5157.1,0
6/17/2022,1167.909178,3284.06,0,2320,0,13.20942377,3195539.138,1400,1200,0,5157.1,0
6/18/2022,1006.61307,6835.99,530,1580,0,13.16362347,3176394.611,1400,670,0,4105.845,0
6/19/2022,1039.102375,3363.09,137,1580,0,13.15257042,3171774.438,0,63,300,124.9605,0
6/20/2022,2005.391418,6140.61,259,1210,0,13.14153553,3167161.852,0,0,300,0,0
6/21/2022,2155.500732,6875,0,1550,0,13.13323996,3163694.304,0,200,300,396.7,0
6/22/2022,2032.545177,2459.05,252,1053,0,13.10942844,3153741.089,0,0,300,0,0
6/23/2022,672.8340604,2610.19,147,490,0,13.08869036,3145072.572,0,53,0,105.1255,0
6/24/2022,1196.015005,4670.69,444,594,0,13.05189482,3129692.033,0,0,0,0,0
6/25/2022,966.8840853,4410.43,729,798,0,13.04313922,3126032.194,0,0,0,0,0
6/26/2022,2433.504452,1040.71,447,1490,0,13.06103926,3133514.412,0,0,0,0,0
6/27/2022,3536.077996,88.36,662,2170,0,13.06250844,3134128.526,0,0,0,0,0
6/28/2022,2734.853662,5.96,154,1860,0,13.06783332,3136354.326,0,46,0,91.241,0
6/29/2022,3060.936792,0,333,1890,0,13.05217983,3129811.169,0,0,0,0,0
6/30/2022,1292.372174,0,225,1750,0,13.04803815,3128079.948,0,0,0,0,0
7/1/2022,2216.353716,0,161,1570,0,13.03921178,3124390.523,0,39,0,77.3565,0
7/2/2022,1425.304603,3.5,294,1360,0,13.02713906,3119344.126,0,0,0,0,0
7/3/2022,1693.668639,14.31,258,1360,0,13.01183908,3112948.736,0,200,0,396.7,0
7/4/2022,2045.755114,21.07,0,942,0,13.00205455,3108858.801,0,200,0,396.7,0
7/5/2022,1636.048719,28.24,342,846,0,13.00639065,3110671.293,0,0,0,0,0
7/6/2022,914.8972309,26.36,240,1290,0,13.01088772,3112551.068,0,200,0,396.7,0
7/7/2022,1435.301312,33.06,319,1200,0,13.00622535,3110602.197,0,0,0,0,0
7/8/2022,1647.39419,31.44,384,1170,0,13.01570552,3114564.907,0,200,0,396.7,0
7/9/2022,1475.367487,23.5,334,1180,0,13.02753134,3119508.1,0,0,0,0,0
7/10/2022,1726.118274,126.73,106,1220,0,13.05134578,3129462.534,0,200,0,396.7,0
7/11/2022,1816.088656,733.89,231,1080,0,13.0798747,3141387.624,0,0,0,0,0
7/12/2022,1428.497996,1365.72,254,1060,0,13.08762088,3144625.528,0,200,0,396.7,0
7/13/2022,1398.349191,345.94,284,1110,0,13.09342333,3147050.953,0,0,0,0,0
7/14/2022,1098.62643,485.98,261,953,0,13.08044007,3141623.95,0,200,0,396.7,0
7/15/2022,1209.125768,32.93,0,1170,0,13.08933182,3145340.701,0,200,0,396.7,0
7/16/2022,848.3913468,0,400,864,0,13.12282062,3159339.021,0,0,0,0,0
7/17/2022,1333.311077,7.19,6.5,1200,0,13.16989955,3179018.013,0,200,0,396.7,0
7/18/2022,2681.656888,62.83,0,1950,0,13.1828989,3184451.74,0,200,0,396.7,0
7/19/2022,1775.764629,119.85,0,1510,0,13.18563062,3185593.601,0,200,0,396.7,0
7/20/2022,1098.487587,416.08,0,991,0,13.17368515,3180600.394,0,200,0,396.7,0
7/21/2022,760.7812987,451.35,0,846,0,13.1577254,3173929.216,0,200,0,396.7,0
7/22/2022,732.1200991,785.74,0,1040,0,13.14289591,3167730.491,0,200,0,396.7,0
7/23/2022,609.164544,1321.65,0,729,0,13.14078446,3166847.904,0,200,0,396.7,0
7/24/2022,671.4257938,1388.47,0,952,0,13.13262987,3163439.285,0,200,0,396.7,0
7/25/2022,586.1959148,1228.11,0,1230,0,13.11498764,3156064.832,0,200,0,396.7,0
7/26/2022,615.3728177,954.82,0,595,0,13.10996643,3153965.967,0,200,0,396.7,0
7/27/2022,558.4074436,1555.32,139,304,0,13.12009278,3158198.781,0,61,0,120.9935,0
7/28/2022,689.1382169,68.05,0,728,0,13.10123279,3150315.304,0,200,0,396.7,0
7/29/2022,1226.064637,1.38,0,564,0,13.08216917,3142346.713,0,200,0,396.7,0
7/30/2022,870.5269169,1.49,132,588,0,13.06480847,3135089.939,0,68,0,134.878,0
7/31/2022,752.0143436,2.2,0,163.0000001,0,13.04502063,3126818.625,0,200,0,396.7,0
8/1/2022,784.8210041,0,0,154,0,13.02974006,3120431.345,0,200,0,396.7,0
8/2/2022,546.4470952,0,171,70.00000011,0,13.02681406,3119208.275,0,29,0,57.5215,0
8/3/2022,48.89263483,0,0,289.0000003,0,13.05885735,3132602.373,0,200,0,396.7,0
8/4/2022,597.7595684,0,0,646.0000001,0,13.05295595,3130135.586,0,200,0,396.7,0
8/5/2022,265.8053547,3.13,0,622,0,13.04026737,3124831.762,0,200,0,396.7,0
8/6/2022,167.6630597,3.13,0,97.00000007,0,13.01714034,3115164.664,0,200,0,396.7,0
8/7/2022,166.036611,70.23,0,542.0000001,0,12.99507428,3106098.671,0,200,0,396.7,0
8/8/2022,63.53067317,165.59,0,688,0,12.97868514,3099772.466,0,200,0,396.7,0
8/9/2022,231.3127414,255.05,0,463,0,12.96318127,3093787.972,0,200,0,396.7,0
8/10/2022,117.9770353,539.56,0,718.0000001,0,12.94278703,3085915.792,0,200,0,396.7,0
8/11/2022,272.430158,1049.58,0,412,0,12.9171553,3076021.947,0,200,0,396.7,0
8/12/2022,103.6563528,703.14,0,426.0000001,0,12.9042003,3071021.314,0,200,0,396.7,0
8/13/2022,250.7706216,1322.94,0,451.0000001,0,12.89063472,3065785.002,0,200,0,396.7,0
8/14/2022,289.6665473,1737.9,0,1011,0,12.90859572,3072717.95,0,200,0,396.7,0
8/15/2022,621.005884,4629.11,0,860.0000001,0,12.88708598,3064415.189,0,200,0,396.7,0
8/16/2022,124.10597,5020.39,0,730,0,12.85714283,3052857.133,0,200,0,396.7,0
8/17/2022,13.13059808,3362.46,0,850,0,12.83627174,3044800.89,0,200,0,396.7,0
8/18/2022,-44.70750463,4955.43,0,983,0,12.80905485,3034295.171,0,200,0,396.7,0
8/19/2022,663.6902451,4267.89,0,562,0,12.79273779,3027996.786,0,200,0,396.7,0
8/20/2022,375.5311381,4988.22,0,482,0,12.7658863,3017632.112,0,200,0,396.7,0
8/21/2022,435.8089138,2127.62,0,512,0,12.74633095,3010083.746,0,200,0,396.7,0
8/22/2022,655.2803152,2463.2,0,440.0000001,0,12.71826252,2999249.332,0,200,0,396.7,0
8/23/2022,472.6420266,2959.61,0,282,0,12.70941196,2995833.018,0,200,0,396.7,0
8/24/2022,365.4352552,1847.09,0,278,0,12.69562908,2990512.826,0,200,0,396.7,0
8/25/2022,503.5842214,1360.91,0,857,0,12.68976924,2988250.925,0,200,0,396.7,0
8/26/2022,969.6411142,4985.2,0,953,0,12.66764837,2979712.272,0,200,0,396.7,0
8/27/2022,1512.061757,6052.31,0,1410,0,12.64463939,2970830.804,0,200,0,396.7,0
8/28/2022,1465.212101,5298.12,0,2340,0,12.63447874,2966908.793,0,200,0,396.7,0
8/29/2022,2097.127092,5707.22,0,4090,0,12.61449138,2959193.674,0,200,0,396.7,0
8/30/2022,2053.074133,5507.44,0,3730,0,12.5845685,2947643.441,0,200,0,396.7,0
8/31/2022,2440.823472,4448.35,0,2600,0,12.56812979,2941298.098,0,0,0,0,0
